region,supplysector,subsector,stub.technology,year,minicam.non.energy.input,input.cost
Brazil,H2 central production,solar,electrolysis,2090,electrolyzer,1.648075
Brazil,H2 central production,solar,electrolysis,2095,electrolyzer,1.648075
Brazil,H2 central production,solar,electrolysis,2100,electrolyzer,1.648075
Brazil,H2 central production,wind,electrolysis,1975,electrolyzer,3.9071
Brazil,H2 central production,wind,electrolysis,1990,electrolyzer,3.9071
Brazil,H2 central production,wind,electrolysis,2005,electrolyzer,3.9071
Brazil,H2 central production,wind,electrolysis,2010,electrolyzer,3.9071
Brazil,H2 central production,wind,electrolysis,2015,electrolyzer,3.9071
Brazil,H2 central production,wind,electrolysis,2020,electrolyzer,3.464
Brazil,H2 central production,wind,electrolysis,2025,electrolyzer,2.3960543435761603
Brazil,H2 central production,wind,electrolysis,2030,electrolyzer,1.6573546239521317
Brazil,H2 central production,wind,electrolysis,2035,electrolyzer,1.146394845717823
Brazil,H2 central production,wind,electrolysis,2040,electrolyzer,0.976775
Brazil,H2 central production,wind,electrolysis,2045,electrolyzer,0.976775
Brazil,H2 central production,wind,electrolysis,2050,electrolyzer,0.976775
Brazil,H2 central production,wind,electrolysis,2055,electrolyzer,0.976775
Brazil,H2 central production,wind,electrolysis,2060,electrolyzer,0.976775
Brazil,H2 central production,wind,electrolysis,2065,electrolyzer,0.976775
Brazil,H2 central production,wind,electrolysis,2070,electrolyzer,0.976775
Brazil,H2 central production,wind,electrolysis,2075,electrolyzer,0.976775
Brazil,H2 central production,wind,electrolysis,2080,electrolyzer,0.976775
Brazil,H2 central production,wind,electrolysis,2085,electrolyzer,0.976775
Brazil,H2 central production,wind,electrolysis,2090,electrolyzer,0.976775
Brazil,H2 central production,wind,electrolysis,2095,electrolyzer,0.976775
Brazil,H2 central production,wind,electrolysis,2100,electrolyzer,0.976775
Canada,H2 central production,solar,electrolysis,1975,electrolyzer,12.4565
Canada,H2 central production,solar,electrolysis,1990,electrolyzer,12.4565
Canada,H2 central production,solar,electrolysis,2005,electrolyzer,12.4565
Canada,H2 central production,solar,electrolysis,2010,electrolyzer,12.4565
Canada,H2 central production,solar,electrolysis,2015,electrolyzer,12.4565
Canada,H2 central production,solar,electrolysis,2020,electrolyzer,11.0248
Canada,H2 central production,solar,electrolysis,2025,electrolyzer,7.559260930987549
Canada,H2 central production,solar,electrolysis,2030,electrolyzer,5.183080493320037
Canada,H2 central production,solar,electrolysis,2035,electrolyzer,3.5538293552098743
Canada,H2 central production,solar,electrolysis,2040,electrolyzer,3.114125
Canada,H2 central production,solar,electrolysis,2045,electrolyzer,3.114125
Canada,H2 central production,solar,electrolysis,2050,electrolyzer,3.114125
Canada,H2 central production,solar,electrolysis,2055,electrolyzer,3.114125
Canada,H2 central production,solar,electrolysis,2060,electrolyzer,3.114125
Canada,H2 central production,solar,electrolysis,2065,electrolyzer,3.114125
Canada,H2 central production,solar,electrolysis,2070,electrolyzer,3.114125
Canada,H2 central production,solar,electrolysis,2075,electrolyzer,3.114125
Canada,H2 central production,solar,electrolysis,2080,electrolyzer,3.114125
Canada,H2 central production,solar,electrolysis,2085,electrolyzer,3.114125
Canada,H2 central production,solar,electrolysis,2090,electrolyzer,3.114125
Canada,H2 central production,solar,electrolysis,2095,electrolyzer,3.114125
Canada,H2 central production,solar,electrolysis,2100,electrolyzer,3.114125
Canada,H2 central production,wind,electrolysis,1975,electrolyzer,3.5746000000000002
Canada,H2 central production,wind,electrolysis,1990,electrolyzer,3.5746000000000002
Canada,H2 central production,wind,electrolysis,2005,electrolyzer,3.5746000000000002
Canada,H2 central production,wind,electrolysis,2010,electrolyzer,3.5746000000000002
Canada,H2 central production,wind,electrolysis,2015,electrolyzer,3.5746000000000002
Canada,H2 central production,wind,electrolysis,2020,electrolyzer,3.17
Canada,H2 central production,wind,electrolysis,2025,electrolyzer,2.1953013980326683
Canada,H2 central production,wind,electrolysis,2030,electrolyzer,1.5202991256164635
Canada,H2 central production,wind,electrolysis,2035,electrolyzer,1.0528437841935854
Canada,H2 central production,wind,electrolysis,2040,electrolyzer,0.89365000000000006
Canada,H2 central production,wind,electrolysis,2045,electrolyzer,0.89365000000000006
Canada,H2 central production,wind,electrolysis,2050,electrolyzer,0.89365000000000006
Canada,H2 central production,wind,electrolysis,2055,electrolyzer,0.89365000000000006
Canada,H2 central production,wind,electrolysis,2060,electrolyzer,0.89365000000000006
Canada,H2 central production,wind,electrolysis,2065,electrolyzer,0.89365000000000006
Canada,H2 central production,wind,electrolysis,2070,electrolyzer,0.89365000000000006
Canada,H2 central production,wind,electrolysis,2075,electrolyzer,0.89365000000000006
Canada,H2 central production,wind,electrolysis,2080,electrolyzer,0.89365000000000006
Canada,H2 central production,wind,electrolysis,2085,electrolyzer,0.89365000000000006
Canada,H2 central production,wind,electrolysis,2090,electrolyzer,0.89365000000000006
Canada,H2 central production,wind,electrolysis,2095,electrolyzer,0.89365000000000006
Canada,H2 central production,wind,electrolysis,2100,electrolyzer,0.89365000000000006
Central America and Caribbean,H2 central production,solar,electrolysis,1975,electrolyzer,6.4728
Central America and Caribbean,H2 central production,solar,electrolysis,1990,electrolyzer,6.4728
Central America and Caribbean,H2 central production,solar,electrolysis,2005,electrolyzer,6.4728
Central America and Caribbean,H2 central production,solar,electrolysis,2010,electrolyzer,6.4728
Central America and Caribbean,H2 central production,solar,electrolysis,2015,electrolyzer,6.4728
Central America and Caribbean,H2 central production,solar,electrolysis,2020,electrolyzer,5.733
Central America and Caribbean,H2 central production,solar,electrolysis,2025,electrolyzer,3.945580351469585
Central America and Caribbean,H2 central production,solar,electrolysis,2030,electrolyzer,2.7154376957793227
Central America and Caribbean,H2 central production,solar,electrolysis,2035,electrolyzer,1.8688256790697262
Central America and Caribbean,H2 central production,solar,electrolysis,2040,electrolyzer,1.6182
Central America and Caribbean,H2 central production,solar,electrolysis,2045,electrolyzer,1.6182
Central America and Caribbean,H2 central production,solar,electrolysis,2050,electrolyzer,1.6182
Central America and Caribbean,H2 central production,solar,electrolysis,2055,electrolyzer,1.6182
Central America and Caribbean,H2 central production,solar,electrolysis,2060,electrolyzer,1.6182
Central America and Caribbean,H2 central production,solar,electrolysis,2065,electrolyzer,1.6182
Central America and Caribbean,H2 central production,solar,electrolysis,2070,electrolyzer,1.6182
Central America and Caribbean,H2 central production,solar,electrolysis,2075,electrolyzer,1.6182
Central America and Caribbean,H2 central production,solar,electrolysis,2080,electrolyzer,1.6182
Central America and Caribbean,H2 central production,solar,electrolysis,2085,electrolyzer,1.6182
Central America and Caribbean,H2 central production,solar,electrolysis,2090,electrolyzer,1.6182
Central America and Caribbean,H2 central production,solar,electrolysis,2095,electrolyzer,1.6182
Central America and Caribbean,H2 central production,solar,electrolysis,2100,electrolyzer,1.6182
Central America and Caribbean,H2 central production,wind,electrolysis,1975,electrolyzer,3.5746000000000002
Central America and Caribbean,H2 central production,wind,electrolysis,1990,electrolyzer,3.5746000000000002
Central America and Caribbean,H2 central production,wind,electrolysis,2005,electrolyzer,3.5746000000000002
Central America and Caribbean,H2 central production,wind,electrolysis,2010,electrolyzer,3.5746000000000002
Central America and Caribbean,H2 central production,wind,electrolysis,2015,electrolyzer,3.5746000000000002
Central America and Caribbean,H2 central production,wind,electrolysis,2020,electrolyzer,3.17
Central America and Caribbean,H2 central production,wind,electrolysis,2025,electrolyzer,2.1953013980326683
Central America and Caribbean,H2 central production,wind,electrolysis,2030,electrolyzer,1.5202991256164635
Central America and Caribbean,H2 central production,wind,electrolysis,2035,electrolyzer,1.0528437841935854
Central America and Caribbean,H2 central production,wind,electrolysis,2040,electrolyzer,0.89365000000000006
Central America and Caribbean,H2 central production,wind,electrolysis,2045,electrolyzer,0.89365000000000006
Central America and Caribbean,H2 central production,wind,electrolysis,2050,electrolyzer,0.89365000000000006
Central America and Caribbean,H2 central production,wind,electrolysis,2055,electrolyzer,0.89365000000000006
Central America and Caribbean,H2 central production,wind,electrolysis,2060,electrolyzer,0.89365000000000006
Central America and Caribbean,H2 central production,wind,electrolysis,2065,electrolyzer,0.89365000000000006
Central America and Caribbean,H2 central production,wind,electrolysis,2070,electrolyzer,0.89365000000000006
Central America and Caribbean,H2 central production,wind,electrolysis,2075,electrolyzer,0.89365000000000006
Central America and Caribbean,H2 central production,wind,electrolysis,2080,electrolyzer,0.89365000000000006
Central America and Caribbean,H2 central production,wind,electrolysis,2085,electrolyzer,0.89365000000000006
Central America and Caribbean,H2 central production,wind,electrolysis,2090,electrolyzer,0.89365000000000006
Central America and Caribbean,H2 central production,wind,electrolysis,2095,electrolyzer,0.89365000000000006
Central America and Caribbean,H2 central production,wind,electrolysis,2100,electrolyzer,0.89365000000000006
Central Asia,H2 central production,solar,electrolysis,1975,electrolyzer,7.5637
Central Asia,H2 central production,solar,electrolysis,1990,electrolyzer,7.5637
Central Asia,H2 central production,solar,electrolysis,2005,electrolyzer,7.5637
Central Asia,H2 central production,solar,electrolysis,2010,electrolyzer,7.5637
Central Asia,H2 central production,solar,electrolysis,2015,electrolyzer,7.5637
Central Asia,H2 central production,solar,electrolysis,2020,electrolyzer,6.6978
Central Asia,H2 central production,solar,electrolysis,2025,electrolyzer,4.604408503015057
Central Asia,H2 central production,solar,electrolysis,2030,electrolyzer,3.165304676556088
Central Asia,H2 central production,solar,electrolysis,2035,electrolyzer,2.1759914848708797
Central Asia,H2 central production,solar,electrolysis,2040,electrolyzer,1.890925
Central Asia,H2 central production,solar,electrolysis,2045,electrolyzer,1.890925
Central Asia,H2 central production,solar,electrolysis,2050,electrolyzer,1.890925
Central Asia,H2 central production,solar,electrolysis,2055,electrolyzer,1.890925
Central Asia,H2 central production,solar,electrolysis,2060,electrolyzer,1.890925
Central Asia,H2 central production,solar,electrolysis,2065,electrolyzer,1.890925
Central Asia,H2 central production,solar,electrolysis,2070,electrolyzer,1.890925
Central Asia,H2 central production,solar,electrolysis,2075,electrolyzer,1.890925
Central Asia,H2 central production,solar,electrolysis,2080,electrolyzer,1.890925
Central Asia,H2 central production,solar,electrolysis,2085,electrolyzer,1.890925
Central Asia,H2 central production,solar,electrolysis,2090,electrolyzer,1.890925
Central Asia,H2 central production,solar,electrolysis,2095,electrolyzer,1.890925
Central Asia,H2 central production,solar,electrolysis,2100,electrolyzer,1.890925
Central Asia,H2 central production,wind,electrolysis,1975,electrolyzer,3.8182
Central Asia,H2 central production,wind,electrolysis,1990,electrolyzer,3.8182
Central Asia,H2 central production,wind,electrolysis,2005,electrolyzer,3.8182
Central Asia,H2 central production,wind,electrolysis,2010,electrolyzer,3.8182
Central Asia,H2 central production,wind,electrolysis,2015,electrolyzer,3.8182
Central Asia,H2 central production,wind,electrolysis,2020,electrolyzer,3.3854
Central Asia,H2 central production,wind,electrolysis,2025,electrolyzer,2.342373741903953
Central Asia,H2 central production,wind,electrolysis,2030,electrolyzer,1.6206991040234913
Central Asia,H2 central production,wind,electrolysis,2035,electrolyzer,1.1213691217557422
Central Asia,H2 central production,wind,electrolysis,2040,electrolyzer,0.95455
Central Asia,H2 central production,wind,electrolysis,2045,electrolyzer,0.95455
Central Asia,H2 central production,wind,electrolysis,2050,electrolyzer,0.95455
Central Asia,H2 central production,wind,electrolysis,2055,electrolyzer,0.95455
Central Asia,H2 central production,wind,electrolysis,2060,electrolyzer,0.95455
Central Asia,H2 central production,wind,electrolysis,2065,electrolyzer,0.95455
Central Asia,H2 central production,wind,electrolysis,2070,electrolyzer,0.95455
Central Asia,H2 central production,wind,electrolysis,2075,electrolyzer,0.95455
Central Asia,H2 central production,wind,electrolysis,2080,electrolyzer,0.95455
Central Asia,H2 central production,wind,electrolysis,2085,electrolyzer,0.95455
Central Asia,H2 central production,wind,electrolysis,2090,electrolyzer,0.95455
Central Asia,H2 central production,wind,electrolysis,2095,electrolyzer,0.95455
Central Asia,H2 central production,wind,electrolysis,2100,electrolyzer,0.95455
China,H2 central production,solar,electrolysis,1975,electrolyzer,6.7776
China,H2 central production,solar,electrolysis,1990,electrolyzer,6.7776
China,H2 central production,solar,electrolysis,2005,electrolyzer,6.7776
China,H2 central production,solar,electrolysis,2010,electrolyzer,6.7776
China,H2 central production,solar,electrolysis,2015,electrolyzer,6.7776
China,H2 central production,solar,electrolysis,2020,electrolyzer,6.0026
China,H2 central production,solar,electrolysis,2025,electrolyzer,4.129714427598698
China,H2 central production,solar,electrolysis,2030,electrolyzer,2.8411923588972847
China,H2 central production,solar,electrolysis,2035,electrolyzer,1.9547051404593498
China,H2 central production,solar,electrolysis,2040,electrolyzer,1.6944
China,H2 central production,solar,electrolysis,2045,electrolyzer,1.6944
